video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"TNTNENNeBKA","GILA!! Bule Ini Bahasa Ibunya Bukan Jerman atau Inggris Tapi Jawa dan Indonesia!!!","2021-03-29T11:00:06Z","UCADZVxC_4omYiNDLcsDoCeg","Londokampung","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"Avk6Hc1Iq9w","Suasana Detik-detik Ledakan Pertamina Balongan Indramayu Terekam Warganet","2021-03-29T00:29:45Z","UC5BMIWZe9isJXLZZWPWvBlg","KOMPASTV","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"zhKPdPS48tY","ONE MINUTE DRAWING LESSON #shorts","2021-03-26T14:00:16Z","UC295-Dw_tDNtZXFeAPAW6Aw","5-Minute Crafts","26","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"beRIFU0ciPo","Identitas Teroris Wanita yang Serang Mabes Polri Berusia 25 Tahun dan Berideologi ISIS","2021-03-31T15:01:18Z","UC5BMIWZe9isJXLZZWPWvBlg","KOMPASTV","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"BJDPAubZ6rU","ROSÉ「On the Ground」スッキリ独占パフォーマンス【スッキリLIVE】","2021-03-30T01:30:00Z","UC45neOFhT2ZI6k7zYshxkkA","日テレ「スッキリ」公式チャンネル","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"fDX2JcEiL7U","Kasus BELUM TERPECAHKAN: The PANAMA GIRLS! | #NERROR","2021-03-19T15:30:03Z","UC_SBt2BFBkExq_azj-P5lNA","Nessie Judge","23","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"QrzomwbbgJY","Harta dan Tahta jelek gak papa ( VIRAL Tiktok ) by PAIJO & Derix Mail ft Mr Big","2021-03-29T12:32:27Z","UCiQNOegYeCp6rQchOZZG_xw","Alif Rizky","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"hoZEi4zina4","Yura Yunita - Tenang (Official Lyric Video)","2021-03-31T17:00:14Z","UCDlCTYDSxnZFN_JyrkBBC-A","YURA YUNITA","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"838s-WsE9F0","YANG TERJADI DI ISSOM 2021","2021-03-28T12:30:26Z","UCsLdlVfYygg-AlUVIsH2Zjw","Om Mobi","2","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"-_GDMYEDO9A","Hotma Sitompul Buka Suara Tentang Prahara Rumahtangganya, Singgung Keluarnya Ibunda Bams dari Rumah","2021-03-27T01:05:38Z","UC-inGkOwn_su3qh40RYC11A","TRIBUN LAMPUNG NEWS VIDEO","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"jIyM0r-H3Nc","JUDIKA X ROSSA - AKU YANG TERSAKITI X HATI YANG KAU SAKITI - ROAD TO BIG 3 - Indonesian Idol 2021","2021-03-29T16:20:37Z","UCpr5mSSUbIQU816dNjaDdyg","Indonesian Idol","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"n-xwMbx_G88","Ungu & Lesti - Bismillah Cinta | MV Teaser","2021-03-30T09:00:12Z","UCebb7o98FEA73WjNsCja5Xg","Trinity Optima Production","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"o621gGw3dSU","Lyodra - Sabda Rindu (Official Music Video)","2021-03-22T10:00:14Z","UCaAE5pyrskvGdHmypXxqncA","LyodraVEVO","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"8lsKDXF0d6U","SISWA KAYA vs MISKIN || 7 Cerita Epic di Kehidupan Pelajar oleh RATATA BOOM","2021-03-30T01:00:00Z","UCyNjDKW9XGAsUdmv21KDwFA","RATATA BOOM! Indonesian","22","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"MNL0UCarGfU","DJ KATTY DAN NYAI GAK SABAR NYANTAP MIE AYAM DOWERNYA! | BIKIN LAPER (24/3/21) P2","2021-03-25T12:10:21Z","UCkqe8Ls9iPz9bvurmyn2-8g","TRANS Food Channel","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"UpF1CsZTw0s","WES TATAS | KALIA SISKA ft SKA86 | KENTRUNG VERSION","2021-03-20T12:00:16Z","UCX7RJTce2MLIfE4e8QxRl4g","UYE tone","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"8UarPk-o3QU","To the Bone - Pamungkas | Della Firdatia","2021-03-26T08:00:18Z","UCyOyDcZJ7M1pNJpROcx3E8w","Della Firdatia","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"R34Ntg3GxZ8","Woro Widowati - Cerito Loro (Official Music Video)","2021-03-26T08:00:18Z","UCpSoxgKzJHZFxSBC9Sr3T7A","Musik Proaktif","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"ZMK3znv3reE","Jiwa Brimob Masih Melekat Pada Diri Asep, Polisi Gangguan Jiwa Akibat Tsunami | iNews Aceh","2021-03-21T15:32:13Z","UCGh91KvPZ3JBYSpskWj2PUQ","iNews Aceh","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"NcVMXsoPlyc","Cerito Loro - Yeni Inka Feat Gerry Mahesa - Versi Koplo  ( Official Music Video )","2021-03-27T12:00:19Z","UC3MpusyU0M04MNg0SEXpHGA","Musik Perdana Record","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"5C8R328C7-8","[쇼! 음악중심] 로제 - 온 더 그라운드 (ROSÉ - On The Ground), MBC 210327 방송","2021-03-27T07:56:21Z","UCe52oeb7Xv_KaJsEzcKXJJg","MBCkpop","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"8NQhXXfctMM","Rossa - The Heart You Hurt (MV Teaser)","2021-03-26T09:00:04Z","UClMQ1QriptEXMpMBw_8EeqQ","Rossa Official","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"D04yV7zM0Rg","ADU KAYA","2021-03-31T06:00:05Z","UCgYmNAhjfv5GYWBOfzp831Q","Maell Lee","23","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"g3TxTa1gGJE","#StandUpBolahraga EPS. 10 - DEMI MENANG 15 JUTA, AFIF XAVI BAWA CING ABDEL DAN AKBAR","2021-03-29T13:00:16Z","UC4yN7AQ87Q5zzaifMUmZxGQ","Jebreeetmedia TV","22","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"TUrcHLNk6pU","LYODRA X JUDIKA - HILANG TAPI ADA - ROAD TO BIG 3 - Indonesian Idol 2021","2021-03-29T19:37:03Z","UCpr5mSSUbIQU816dNjaDdyg","Indonesian Idol","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"Jf3WBspDBHw","Suez Canal: Tugboats sound horns as Ever Given container ship 'fully refloated'","2021-03-29T15:08:55Z","UCPgLNge0xqQHWM5B5EFH9Cg","The Telegraph","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"xM0RGpnl6MU","A Present for ReVeluv🎁💗｜IRENE’S RECORD","2021-03-29T12:00:15Z","UCk9GmdlDTBfgGRb7vXeRMoQ","Red Velvet","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"UU1hPQp4h_0","NDX A.K.A – Apa Kabar Mantan I JOOX Original (Official Music Video)","2021-03-29T12:45:15Z","UC-acDc3cmE2QnxVu8To57BA","NDXAKA TV","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"YPe488z5H1c","SILET - Gimana Reaksi Mis Kiki Melihat Rendi Menikah","2021-03-22T15:24:07Z","UC4yu5KnMvVX_seRuGzKQBZg","RCTI - INFOTAINMENT","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"t8ae7vLrZdc","Kondisi Terkini Kilang Minyak Balongan Pertamina yang Meledak","2021-03-29T03:41:45Z","UCJpdpj9hNhaYBRGusGv7CjQ","Tribun Jateng","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"znMczzU9Y3s","K-POP STARS sing in THREE Languages🎤|   TAG/INA/POR| WEEEKLY | TRANSONGLATION","2021-03-28T02:00:15Z","UCF7X2COltpbPqWWNxW5cZRw","ROLLING","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"j1LNCAWrnIM","Klarifikasi Karin dan Gaga","2021-03-23T12:02:12Z","UCDs47Uey2EitsrMaPxDXXkw","Karin Novilda","22","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"yR0drdyjFxY","Kisah warga keturunan Indonesia mendapat perlakuan rasis di AS - BBC News Indonesia","2021-03-27T12:57:54Z","UC46q-QSvoJz-1iSxPeuOqWA","BBC News Indonesia","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"FJf6WkDL5QI","DJ GRATATATA VIRAL TIK TOK - DJ ACAN RIMEX","2021-03-26T12:00:17Z","UCuL6VECMajlg67u0EPS1cWA","DJ ACAN","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"xHZbutjBryA","GARUT BANGET!!! MICINNYA JUARA!!! CABE SEGAR - CABE KERING DI SIRAM SEMUA...","2021-03-24T12:00:12Z","UCzkPdqu5kr09G6d0Zi95uYw","Farida Nurhan","22","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"K_zylJH4PRI","Pink Sweat$ - At My Worst (feat. Kehlani) [Official Video]","2021-03-24T16:00:16Z","UCnzEF-_PurXQTK2uQ-A3Oww","Pink Sweats","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"Uf1VEq2ryq4","Trio Macan Ft. M.A.C - Cuma Saya (Official Music Video) | Ko Mo Cari Yang Bagaimana","2021-03-19T08:00:14Z","UCpSoxgKzJHZFxSBC9Sr3T7A","Musik Proaktif","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"LdBSj1bJvWI","BAEKHYUN 백현 The 3rd Mini Album Bambi Sounds Room","2021-03-27T15:00:06Z","UCzCedBCSSltI1TFd3bKyN6g","EXO","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"HjbJ9rByEiw","BERGEK feat MAGFIRA TERBARU 2021 - SOK TOP [Official Music Video]","2021-03-27T07:00:16Z","UCEcTE6kXGHG5FuD0wYudLHQ","OFFICIAL BERGEK","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"LAVjCLzI_vg","HITO KECEPLOSAN SOAL MALAM PERTAMA ⁉️ | Felitogether Official","2021-03-24T04:54:48Z","UC3jQLJLQrzXnoa3Y0MliK9Q","FELITOgether Official","22","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"5bnTR8iRngQ","DJ WANITA APAKAH DIRIMU INI ( WANITA ASU ) TERBARU 2021 🎶 DJ TIK TOK TERBARU 2021","2021-03-25T04:00:01Z","UCV2DkXDuFt4XGyljaOloWrg","Nanda Lia","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"wcgTStAuXQw","[MV] 우주소녀 (WJSN) - UNNATURAL","2021-03-31T09:00:32Z","UCYDmx2Sfpnaxg488yBpZIGg","starshipTV","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"Q89dpq20W2I","Afgan - M.I.A (feat. Jackson Wang) (Official MV)","2021-03-20T05:00:12Z","UCr28oTTkfzqv3-v6XLhEDJA","Afgan","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"sQva3HWFQ64","THE SUPER GIRLS - TERLANJUR MENCINTA (Yovie Widianto) - ROAD TO BIG 3 - Indonesian Idol 2021","2021-03-30T04:55:15Z","UCpr5mSSUbIQU816dNjaDdyg","Indonesian Idol","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"XiuSiwn_h28","Sun Ping Telu - Yeni Inka Feat Gerry Mahesa - Versi Koplo ( Official Music Video )","2021-03-29T12:00:18Z","UC3MpusyU0M04MNg0SEXpHGA","Musik Perdana Record","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"ruRdzwBEIs4","IKATAN CINTA - Romantis Banget!!! AL Udah Gak Bisa Terlalu Cuek Sama Andin","2021-03-30T06:41:41Z","UCzTsWuCdVP_vehWyGwPcS3Q","RCTI - LAYAR DRAMA INDONESIA","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"Gd2J-8-en6M","THE BASSURA HOUSE - Let's Work Hard (Official Lyric Video)","2021-03-22T12:00:04Z","UC7ILlPkhaZaPSYJPsHQWNDw","TBH Official","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"lbj8YbpFa1M","Bulan Sutena - Terpesona ( Official Music Video)","2021-03-26T12:00:16Z","UC4cJw0tlpQy_AWJHI8uXWNg","Legacy ID","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"84TEDcT3BHU","Albania 0-2 England | Mount & Kane On Target in Albania | World Cup 2022 Qualifiers | Highlights","2021-03-29T11:00:06Z","UCNT2e7Og56vm5_V-yJWvglA","England","17","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"RTnSNeeXdDE","Stop Motion ASMR - Pekin ducklings hatching Egg Freshwater eel Primitive Cooking Cuckoo","2021-03-27T08:13:05Z","UCV3sMnMRS2AqlxekU8VwjMQ","Cuckoo","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"w6vZi_OPNhk","Yeni Inka -  Tutupe Wirang - Versi Koplo ( Official Music Video )","2021-03-30T12:00:15Z","UCcSVA15A6UNouOvHsixy1ng","PERDANA RECORD","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"oeHtXt74ujo","EKSKLUSIF! Kesaksian Istri Terduga Teroris ZA Kepada tvOne","2021-03-30T15:10:06Z","UCER4rvDnRBPr_ncYW4UCZjg","tvOneNews","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"ncMEezfMN0g","Dihadang Dua Ular Mematikan Saat Berburu Belut dengan Oki si Berang-berang Pintar | Catch Eel","2021-03-29T08:53:50Z","UC-3zv-XrPz28_W9oRd9q1tQ","Rizki Art","15","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"FvbqV00xv2s","DJ GRATATATA TIK TOK VIRAL TERBARU 2021 ! Ратата ( DJ DESA Remix )","2021-03-24T15:15:13Z","UCzc0SCcUmnAJvUMHs4Q6bMA","DJ DESA","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"jpyGYnO7n0c","Bulan Sutena Lapor DIGHOSTING Cowok |  LAPOR PAK! (17/03/21) Part 1","2021-03-17T14:00:25Z","UC24_Z2L-8Ki183AI9zJJzNQ","TRANS7 OFFICIAL","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"kIky-eJbvaU","Is Pencilmate Smarter than a BABY? -in- You Thumb Drive Me Crazy| Pencilmation Cartoons","2021-03-30T18:45:13Z","UCUAL--p3qAa27luR0IYbjZA","Pencilmation","1","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"jOh63dnXiYA","4 Fakta Sikap Manis Arya Pada Amanda - Seleb On News","2021-03-26T14:01:53Z","UCQcxa79gigB0D5camKNS18A","Infotainment MNCTV","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"Z1ZTcb3ers4","Two very early goals & Musiala debut | Germany vs. Iceland 3-0 | Highlights | World Cup Qualifiers","2021-03-25T23:00:17Z","UC7am34-1rGU_ky1vWYnoOJQ","German Football","17","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"nogcpNk3zP4","Lebih dari 12 Jam, Kebakaran Kilang Pertamina Balongan Belum Padam","2021-03-29T09:05:05Z","UCKII0Ml9S5wneKbHswmUrIQ","CNN Indonesia","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"qxNhpJ2lQJc","GANGGA - Forever (Official Lyric Video)","2021-03-26T10:00:18Z","UCEyp-NkCJe44hsIhbb6pb3w","Gangga","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"s8_yFkI7yi8","Highlights - Persija Jakarta vs Bhayangkara Solo FC | Piala Menpora 2021","2021-03-31T13:51:58Z","UCYqOeAXJm8yV9sJ8Ud3cR7A","Indosiar","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"x_V2ZLpr0r8","4 Fakta Kedekatan Arya dan Amanda Yang Tak Kalah Baper - Seleb On News","2021-03-31T13:26:55Z","UCQcxa79gigB0D5camKNS18A","Infotainment MNCTV","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"wDfqXR_5yyQ","[4K][Special] 아이유(IU)의 킬링보이스를 라이브로! / 하루 끝, 너의 의미, 스물셋, 밤편지, 팔레트, 가을 아침, 삐삐, Blueming, 에잇, Coin, 라일락","2021-03-31T10:00:15Z","UCtCiO5t2voB14CmZKTkIzPQ","딩고 뮤직 / dingo music","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"toLRhGg7508","Jaksa Respon Sebutan Dungu Dan Pandir Oleh Rizieq Shihab | tvOne","2021-03-30T10:12:52Z","UCER4rvDnRBPr_ncYW4UCZjg","tvOneNews","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"-iTqKNoRzvU","UTANG BERSAMBUNG || KONTRAKAN REMPONG EPISODE 308","2021-03-29T03:04:39Z","UCEHprhvK2xu0CYKcnbMshBw","WARINTIL OFFICIAL","23","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"iwcKYyplfzc","Kades di Pasuruan Digerebek Suami Sedang Berduaan dengan Staf Desa!","2021-03-22T14:36:27Z","UCuMAjEaSMj7q7YLf0xW1MjQ","detikcom","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"NNrnxhtctwc","England 5-0 San Marino | Watkins Debut Goal & DCL Double | World Cup 2022 Qualifiers | Highlights","2021-03-26T12:00:15Z","UCNT2e7Og56vm5_V-yJWvglA","England","17","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"rvFAbJtpktk","KALAU SAJA MAKANANMU JADI MANUSIA! || Tantangan Lucu Bertukar Tubuh oleh 123 GO! GOLD","2021-03-31T08:54:34Z","UCwIzd032IQjvJ9larkdcwgg","123 GO! GOLD Indonesian","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"LOmz1O5Inx0","WENDY 웬디 'Like Water' Mood Sampler #1","2021-03-27T15:00:05Z","UCk9GmdlDTBfgGRb7vXeRMoQ","Red Velvet","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"P93j4iGC3lc","[FULL] GHOSTING BULAN SUTENA & INTEROGASI TUKUL ARWANA | LAPOR PAK! (17/03/21)","2021-03-20T13:30:02Z","UC24_Z2L-8Ki183AI9zJJzNQ","TRANS7 OFFICIAL","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"T-gUs5FijWA","UFC 260 Fight Timeline: Miocic vs Ngannou 2","2021-03-26T00:22:32Z","UCvgfXK4nTYKudb0rFR6noLA","UFC - Ultimate Fighting Championship","17","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"qEMC3_oQS9k","Peran Penting Kilang Minyak Balongan, Pemasok 80 Persen BBM Jakarta","2021-03-29T01:55:55Z","UC5BMIWZe9isJXLZZWPWvBlg","KOMPASTV","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"gokGy2pnmjo","That Time I Got Reincarnated as a Slime - Episode 35 [English Sub]","2021-03-23T15:30:26Z","UCGbshtvS9t-8CW11W7TooQg","Muse Asia","1","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"kl-NaR9E8nA","[#하이라이트#]신문명 게임 접하고 신난 BTS?! 게임에 진심인 대유잼 방탄#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.99 | tvN 210324 방송","2021-03-24T14:04:44Z","UC920m3pMPH45qztdhppZhwA","유 퀴즈 온 더 튜브","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"ByO8UlZeD0s","霍元甲上擂台比武，以一挑三，三拳兩腳便將對手全部打倒  ⚔️  抗日","2021-03-27T12:00:07Z","UCOXvR79lua4l3SYnpvPOAfA","看着我扛枪","1","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"ZePYb65nObs","「云南牛味百态」牛肚——麻辣火锅的灵魂食材【滇西小哥】","2021-03-24T10:14:08Z","UCQG_fzADCunBTV1KwjkfAQQ","滇西小哥 Dianxi Xiaoge","22","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"aX5gQIcOd1o","Marsha Pernah Liat Kuntilanak, Genderuwo Dll Depan Mata!! - Paranormal Experience Marsha","2021-03-31T12:00:01Z","UCmtAg_U0wvmWdxTlceISdEw","Jonathan Liandi","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"k9VjJY1jwUk","WENDY 웬디 'Like Water' Mood Sampler #2","2021-03-28T15:00:12Z","UCk9GmdlDTBfgGRb7vXeRMoQ","Red Velvet","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"0fnwz4ro7sM","Akhirnya Gea Mengakui Alasan Kurang di Pose ke 4 (2/4)","2021-03-29T08:15:00Z","UChFRHojUZJ9KfC4SHcN5wZA","Indonesia's Next Top Models","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"weNZ4MYoUZI","TANTANGAN 100 LAPIS! 100+ LAPISAN LIPSTIK, KUKU PALSU, MAKEUP DAN SITUASI LUCU OLEH KABOOM!","2021-03-20T07:00:13Z","UCqbFJDenwz9jTtz8MrLhx3g","KABOOM! Indonesian","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"RaU5Lixmu0w","ASTAGA REDMI! Begini 3 jutaan aja?? Nyobain Xiaomi Redmi Note 10 Pro","2021-03-30T13:41:31Z","UCaPa78XJgS-BrTxsVYHPA6A","Putu Reza","28","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"dZ-J6gMSTtM","HAPPY ASMARA - ISO TANPO KOWE (Official Music Video) | Opo Ra Ngelingi","2021-03-24T12:00:16Z","UC0uHeGDHQiNalfCg8S5J8Eg","Adhigana Music","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"DyIvnEb8KQc","Jawaban Ilene, Mengundang Tanda Tanya Luna Maya (4/4)","2021-03-29T08:45:00Z","UChFRHojUZJ9KfC4SHcN5wZA","Indonesia's Next Top Models","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"Lzdc_8x0dDI","[KPOP IN PUBLIC CHALLENGE] ROSÉ - 'On The Ground' |ONE-TAKE| Dance Cover | B.K.A.V | PĐB NGUYỄN HUỆ","2021-03-29T18:01:09Z","UCp1nPEDUEipVjfJ9tsejOwA","BKAV Dance Team","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"-SHmv8dP_JQ","Highlights - Borneo FC Samarinda vs PSM Makassar | Piala Menpora 2021","2021-03-31T10:29:33Z","UCYqOeAXJm8yV9sJ8Ud3cR7A","Indosiar","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"Pa44-qVh-zI","VIRAL‼ DETIK-DETIK OKNUM POLWAN DI GREBEK SANG SUAMI DI KAMAR HOTEL | SEMARANG","2021-03-30T19:25:04Z","UCtXz8xFxvCvM1n2t1rE2i3A","Happy Enjoy Project","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"7d5c11fPFNk","BELAJAR MASAK SAMA TATIK || KONTRAKAN REMPONG EPISODE 307","2021-03-27T03:02:04Z","UCEHprhvK2xu0CYKcnbMshBw","WARINTIL OFFICIAL","23","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"-9K71w6zYTo","Amazing Fastest Giant Bluefin Tuna and Swordfish Fishing skill - Most Satisfying Sea Fishing Videos","2021-03-25T12:23:24Z","UCmf5MeP8SJ2s3AIAl1R7AAQ","Sea Fishing Video","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"QaVsa5X55QA","KOCAK! Battle lagu2 Viral! ARAB GOKIL Pt. 3 | 3way Asiska Cover","2021-03-21T13:53:59Z","UCTa6bzbqjx604RGk9FTN7bg","3way Asiska","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
